news_outlet,provenance,query_keywords,creation_date,last_modified,crawl_date,author_person,author_organization,news_keywords,content_title,content_description,content_body,Fake News,Extreme bias,clickbait,credible,body_len,has_label
kurier,https://kurier.at/chronik/wien/das-steht-im-endbericht-zum-terroranschlag-in-wien/401183980,"terror, ns, oevp, us, usa, ss, schi, sp, fpoe",2021-02-10 00:00:00,,2024-10-24,"10.02.21, 12:18",,,Das steht im Endbericht zum Terroranschlag in Wien,Es fehle etwa an einer zentralen Datei fuer Verfassungsschuetzer. Ausserdem gibt es Kritik an der Deradikalisierung.,"Etwas mehr als drei Monate nach dem Terroranschlag in der Wiener Innenstadt (mit vier Todesopfern) legte die unabhaengige Kommission ihren Bericht vor. Geschwaerzt wurde diesmal nichts. Er umfasst gerade einmal 29 Seiten. Betont wird darin, dass die vorherige Haft des Attentaeters Kujtim F. unauffaellig gewesen sei. Kritisch wird aber gesehen, dass es keine Beschaeftigungsmoeglichkeiten fuer den Haeftling gab. Die Pruefer verlangen eine bessere strukturelle und finanzielle Aufstellung der Deradikalisierungsarbeit.",,,,,519.0,False
kurier,https://kurier.at/chronik/niederoesterreich/sankt-poelten/st-poelten-riecht-nach-zitrus-tee-und-weissem-moschus/401219862,"ns, frankreich, christ, us, usa, ss, schi, familie, sp",2021-03-16 00:00:00,,2024-10-24,"16.03.21, 17:30",,,"St. Poelten riecht nach Zitrus, Tee und weissem Moschus","St. Poelten bekommt einen eigenen Duft. Die Raeumlichkeiten der Stadt werden kuenftig einen individuellen ""Signature-Duft"" tragen.","Der KURIER berichtet verstaerkt aus der Landeshauptstadt St. Poelten. Wenn Sie ueber alle wichtigen Themen in der Stadt informiert bleiben wollen, dann koennen Sie sich hier oder am Ende des Artikels fuer den woechentlichen Newsletter ""Ganz St. Poelten"" anmelden. Falls man bald jemanden in der Stadt sagen hoert, ""hier riecht es nach St. Poelten"", hat man sich nicht verhoert. Denn die Landeshauptstadt bekommt ein eigenes Parfum. Die Firma ""Guensberg Creation"" hat den speziellen Duft kreiert. Die Vielfalt der Stadt in einen Duft zu verpacken sei keine einfache Aufgabe gewesen, sagte Beatrix Schlaffer-Guensberg.",,,,,616.0,False
kurier,https://kurier.at/chronik/niederoesterreich/mordalarm-drogenfahnder-der-wiener-polizei-soll-frau-getoetet-haben/401777373,"ns, us, ss, schi, regierung, familie, sp, leiche",2021-10-20 00:00:00,,2024-10-24,"20.10.21, 21:48",,,Drogenfahnder der Polizei Wien soll Frau getoetet haben,Fahndung nach dem Tatverdaechtigen laeuft seit Mittwochabend im suedlichen Niederoesterreich.,"Im suedlichen Niederoesterreich ist es Mittwochabend zu einer Bluttat gekommen. Im Bezirk Baden wurde die Leiche einer Frau in ihrem Wohnhaus in Deutsch-Brodersdorf, einer Katastralgemeinde von Seibersdorf, entdeckt. Als dringend tatverdaechtig gilt der Lebensgefaehrte der 42-jaehrigen Getoeteten. Es handelt sich dabei um einen Polizeibeamten der Drogenabteilung beim Landeskriminalamt Wien (LKA). In der Naehe des Tatortes lief am Mittwoch in den Abendstunden eine gross angelegte Fahndung nach dem Mordverdaechtigen. Die Fahndung hat am Donnerstag angedauert. Auch die Polizei-Sondereinheit Cobra und ein Hubschrauber des Innenministeriums waren an der Suche beteiligt.",,,,,673.0,False
kurier,https://kurier.at/chronik/burgenland/trenngenauigkeit-verbessern-der-abfall-ist-wertvoll/400787246,"ns, us, rna, usa, ss, schi, umweltschutz, corona, sp",2020-03-20 00:00:00,,2024-10-24,"20.03.20, 09:00",,,Trenngenauigkeit verbessern: Der Abfall ist wertvoll,Der Burgenlaendische Muellverband setzt sich zum 40-jaehrigen Bestehen Ressourcenschonung zum Ziel.,"Etwa 36.100 Tonnen Restmuell haben die Burgenlaender 2018 produziert. Auch wenn die aktuellen Zahlen fuer das Vorjahr noch nicht vorliegen - der Muell wird jedes Jahr mehr. Seit vier Jahrzehnten ist die Abfallwirtschaft in Pannonien verbandsmaessig organisiert. Der Geschaeftsfuehrer des Burgenlaendischen Muellverbands (BMV), Johann Janisch, blickt auf die Entwicklung der Muellbeseitigung zurueck. Vor 60, 70 Jahren, erklaert Janisch, hat es Abfaelle, wie wir sie heute kennen, noch nicht gegeben. Damals waren viele Bewohner Selbstversorger, organischer Abfall wurde oftmals auf einem Misthaufen entsorgt. Aufgrund zunehmender Industrialisierung habe man in den 1970er Jahren begonnen, umzudenken.",,,,,700.0,False
kurier,https://kurier.at/wirtschaft/kunststoffrecycling-lohnt-sich-nicht-mehr/400948460,"politik, ns, us, ss, schi, klima, corona",2020-06-23 00:00:00,,2024-10-24,"23.06.20, 10:59",,,Kunststoffrecycling lohnt sich nicht mehr,"Der niedrige Oelpreis liess den Markt fuer Rezyklate einbrechen, weil neues Plastik billiger ist.","Die heimischen Entsorgungsbetriebe warnen vor dem Aus fuer das Recycling von Kunststoff. Ihr Problem: Der aufgrund der Coronakrise niedrige Oelpreis liess auch die Preise fuer Plastik einbrechen. Fuer die Industrie ist es daher billiger, neue Kunststoffe zu verwenden als recyceltes Plastik. ""Guenstige Neuware ist der Alptraum der Kunststoffrecycler"", so der Verband Oesterreichischer Entsorgungsbetriebe (VOEB), der am Dienstag auf die Lage aufmerksam machte.",,,,,461.0,False
kurier,https://kurier.at/chronik/niederoesterreich/sankt-poelten/autobahn-restaurant-in-st-poelten-kommt-unter-den-hammer/401774976,"ns, ss, us",2021-10-19 00:00:00,,2024-10-24,"19.10.21, 11:13",,,Autobahn-Restaurant in St. Poelten kommt unter den Hammer,"Hunderte Positionen werden bis Freitag im Internet versteigert, im Sommer 2022 soll am Standort ein neues Projekt starten.","Der KURIER berichtet verstaerkt aus der Landeshauptstadt St. Poelten. Wenn Sie ueber alle wichtigen Themen in der Stadt informiert bleiben wollen, dann koennen Sie sich hier oder am Ende des Artikels fuer den woechentlichen Newsletter ""Ganz St. Poelten"" anmelden. Das Autobahn-Restaurant Rosenberger in St. Poelten kommt unter den Hammer. Die komplette Einrichtung wird angeboten. Hunderte Positionen werden bis Freitag auf www.aurena.at versteigert, teilte die Lenox-Trading aus dem oberoesterreichischen Scharten bei Eferding mit. Das Restaurant an der Westautobahn (A 1) wird abgerissen und neu gebaut. Anfang November sollen die Bagger anrollen.",,,,,649.0,False
kurier,https://kurier.at/politik/inland/erste-bilanz-zu-den-selbsttests-an-den-schulen/401184871,"ns, christ, us, usa, ss, sp",2021-02-11 00:00:00,,2024-10-24,"11.02.21, 08:31",,,Erste Bilanz zu Selbsttests an Schulen: 198 von 400.000 positiv,"In Niederoesterreich wurden 80 Prozent, in Wien 75 Prozent der positiven Schnelltests durch PCR-Tests als infiziert bestaetigt.","""Wenn wir nicht getestet haetten, haetten wir diese rund 200 Personen in der Schule, sie haetten es gar nicht gemerkt, dass sie infiziert sind."" 123 waren Schueler, und 75 Lehrer oder Verwaltungspersonal. Die Zahl der Testverweigerer war extrem niedrig. 98 bis 99 Prozent der Eltern wollten den Test und haben die Einverstaendniserklaerung unterschrieben. In Wien haben am ersten Tag vier Prozent der Eltern die Kinder zum Test begleitet, in Niederoesterreich am ersten Tag neun Prozent, am zweiten nur noch zwei Prozent.",,,,,521.0,False
kurier,https://kurier.at/politik/ausland/irland-setzt-oesterreich-wegen-mutanten-auf-rote-liste/401185120,"corona, ss, afrika, us",2021-02-11 00:00:00,,2024-10-24,"11.02.21, 11:14",,,Irland setzt Oesterreich wegen Mutanten auf Rote Liste,"Oesterreicher, die in Irland einreisen, muessen verpflichtend in Quarantaene.","Irland hat Oesterreich am Donnerstag wegen der Corona-Virus-Mutation auf eine Rote Liste mit verschaerften Einreisebeschraenkungen eingesetzt. Einreisende aus Oesterreich muessen sich in Irland kuenftig einer 14-taegigen verpflichtenden Quarantaene unterziehen, wie der irische Premierminister Micheal Martin am Donnerstag laut Reuters erklaerte. Ein Freitesten ist nicht moeglich. Bisher galten die verschaerften Einreiseregeln nur fuer Suedafrika und Brasilien. Nun kamen Oesterreich, die Vereinigten Arabischen Emirate und afrikanische Laendern suedlich der Sahara auf die Liste von Laender, in denen Varianten des Coronavirus vorkommen. Bisher gab es fuer Oesterreicher laut Aussenministerium die Moeglichkeit die 14-taegige Selbstisolierung mit einem negativen PCR-Testergebnis nach fuenf Tagen zu verlassen.",,,,,813.0,False
kurier,https://kurier.at/chronik/oesterreich/7-tages-inzidenz-die-bezirke-mit-den-meisten-faellen/401187484,"ns, us, pandemie, ss, corona, sp",2021-02-13 00:00:00,,2024-10-24,"13.02.21, 14:29",,,7-Tages-Inzidenz: Die Bezirke mit den meisten Faellen,Inzwischen gibt es bereits sechs Bezirke mit einer 7-Tages-Inzidenz von unter 50. Besonders positiv ist die Entwicklung im Burgenland.,"Die 7-Tages-Inzidenz pro 100.000 Einwohner liegt mit Stand Samstag, 14 Uhr in Oesterreich bei 109,89. Im Vergleich zu einer Woche (106,27) bedeutet das eine kleine Steigerung. Auf die Lockerungsmassnahmen, die den Oesterreichern seit vergangenem Montag wieder den Besuch bei Friseur oder das Einkaufen im Handel erlauben, wird diese leichte Steigerung jedoch noch nicht zurueckzufuehren sein. Rund 10 Tage, so lautet die Faustregel, braucht es, bis sich Aenderungen der Massnahmen auch im dokumentierten Infektionsgeschehen niederschlagen. Eher schon liegt die Steigerung schlicht am erhoehten Testaufkommen (mehr dazu weiter unten).",,,,,633.0,False
kurier,https://kurier.at/chronik/oesterreich/70-weitere-faelle-der-britischen-mutation-in-kaernten/401187565,"ns, us, ss, afrika, corona, sp",2021-02-13 00:00:00,,2024-10-24,"13.02.21, 16:45",,,70 weitere Faelle der britischen Mutation in Kaernten,Dazu kommen 177 Verdachtsfaelle. Aber aktuell keine Hinweise auf suedafrikanische Variante.,"In Kaernten sind weitere 70 Faelle der Coronavirus-Mutation B.1.1.7 bestaetigt worden. Das gab der Landespressedienst am Samstag in einer Aussendung bekannt. Damit gibt es derzeit 100 bestaetigte Faelle, dazu kommen 177 Verdachtsfaelle, die noch untersucht werden. Die Neuinfektionen sind ueber fast alle Kaerntner Bezirke verteilt. In Hermagor, der nach wie vor zu einem der meist-betroffenen Bezirke Oesterreichs gehoert (mehr dazu), sind es 23, je acht in Klagenfurt-Stadt und Spittal an der Drau, je sieben in St. Veit/Glan und Villach-Stadt, je fuenf in Villach-Land und Klagenfurt-Land, vier in Wolfsberg, drei in Feldkirchen, in Voelkermarkt gibt es keinen neuen Fall. Hinweise oder bestaetigte Faelle der suedafrikanischen Mutation B.1.351 oder der brasilianischen Mutation P.1 gab es bis Samstag keine. Wann die Ergebnisse der Sequenzierung der 177 Verdachtsfaelle vorliegen werden, war vorerst nicht bekannt.",,,,,918.0,False
kurier,https://kurier.at/chronik/oesterreich/roadrunner-in-wien-tut-die-polizei-zu-wenig/402071341,"politik, migration, spo, ns, oevp, us, usa, ss, schi, sp",2022-07-11 00:00:00,,2024-10-24,"11.07.22, 19:00",,,Roadrunner: Tut die Polizei zu wenig?,"Die drei grossen Parteien werfen der Exekutive vor, nicht genug gegen die Raser in der Stadt  zu tun. Die Polizei spricht hingegen von 600 Planquadraten allein im heurigen Jahr","Obwohl die Roadrunner-Szene in Wien erstmals Ende der Neunzigerjahre auftrat, spitzt sich die Lage in den vergangenen Jahren immer weiter zu. Treffen von Hunderten jungen Autofahrern mit ihren aufgemotzten Kisten auf dem Kahlenberg sind ein offenkundiger Beleg. Zunaechst zog es nur Raser aus Niederoesterreich, vor allem aus Wiener Neustadt, an den zweiten grossen Treffpunkt, die Triesterstrasse in Favoriten, dann weitete sich alles aus. Spaeter kamen auch Ungarn oder Serben eigens angereist. Spricht man mit denâ€…Nachwuchsrennfahrern, dann hoert man als Motiv fuer die lange Anreise oft die Polizeikontrollen. Denn gerade das sei Teil des besonderen Nervenkitzels. Die seichte Hollywood-Serie The Fast and the Furious dient gerne als Vorbild. Man will nicht nur gegeneinander fahren, sondern auch gegen die Exekutive antreten.",,,,,832.0,False
kurier,https://kurier.at/chronik/wien/foerder-wildwuchs-bei-stadtfest-und-donauinselfest/400458688,"ns, oevp, us, ss, sp",2019-04-05 00:00:00,,2024-10-24,"05.04.19, 18:42",,,Foerder-Wildwuchs bei Stadtfest und Donauinselfest,"Der Rechnungshof kritisiert fehlende Ãœberpruefung der Abrechnungen von Grossevents der SPOe, OeVP und der Gruenen.","Kaum Pruefung. Der Rechnungshof bemaengelt die Foerderung von parteinahen Grossevents in Wien. Laut einem Rohbericht, ueber den Die Presse in ihrer Samstagausgabe berichtet, wurden etwa im Rathaus Abrechnungen nur mangelhaft kontrolliert. Untersucht wurden das Donauinselfest der SPOe, das gruene Kulturevent Wienwoche und das OeVP-Stadtfest. Laut dem Bericht soll die Foerderwuerdigkeit der dahinterstehenden Veranstalter-Vereine unzureichend geprueft bzw. beurteilt worden sein. Auch seien uebermittelte Belege oft nicht geprueft worden. Dies hat laut Presse nun der Rechnungshof selbst vorgenommen.",,,,,601.0,False
kurier,https://kurier.at/chronik/oesterreich/flug-skandal-dubiose-unfall-ermittlungen-mit-amtsausweisen/228.600.689,"ns, christ, us, rna, usa, ss, schi, afrika, neos, sp, leiche",2016-11-03 00:00:00,,2024-10-24,"03.11.16, 06:00",,,Flug-Skandal: Dubiose Unfall-Ermittlungen,Neue Vorwuerfe gegen die Fluguntersuchungsstelle: Wie Angestellte einer Privatfirma zu offiziellen Mitarbeitern einer Behoerde gemacht wurden,"Hinweise auf unterdrueckte Absturzberichte, ein Niveau unterhalb einiger afrikanischer Staaten. Die Fluguntersuchungsstelle in der Bundesanstalt fuer Verkehr des Verkehrsministeriums rueckt immer mehr in den Mittelpunkt eines Flug-Skandals (der KURIER berichtete). Bemerkenswert bei dieser Affaere ist eine private Firma, die offenbar eine nicht unwesentliche Rolle bei den Untersuchungen spielt. Sie firmiert sogar teilweise an der gleichen Adresse wie die Fluguntersuchungsstelle. ""Man weiss nicht genau, wo die Bundesanstalt fuer Verkehr aufhoert und wo diese Firma eigentlich beginnt"", kritisiert Neos-Aufdecker Rainer Hable. Denn deren privaten Angestellte tauchen sogar in offiziellen Mitarbeiter-Listen des Verkehrsministeriums auf. Bemerkenswerterweise wurden diese Privatpersonen genau waehrend jener Zeit auf die Organigramme gesetzt, als die internationale Organisation fuer Zivilluftfahrt (ICAO) die Mannstaerke der Untersuchungsstelle pruefte. Wurde eine UNO-Organisation ausgetrickst, um ein noch schlechteres Ergebnis zu verhindern?",,,,,1047.0,False
kurier,https://kurier.at/chronik/oesterreich/super-lok-vectron-probleme-geloest-und-gleich-neue-bestellt/400107014,"ns, ss, sp, us",2018-09-03 00:00:00,,2024-10-24,"03.09.18, 06:00",,,"""Super-Lok"" Vectron: Probleme geloest, neue Loks bestellt","Zulassung fuer Italien wurde erteilt, die OeBB ordern weitere 17 Loks von Siemens.",Fuer den Betrieb der neuen Super-Lok Vectron gibt es seit einigen Tagen endgueltig gruenes Licht. Die ,,,,,102.0,False
kurier,https://kurier.at/chronik/oesterreich/ministerium-unterdrueckt-sicherheits-berichte-ueber-flugunfaelle/228.292.848,"politik, spo, ns, oevp, christ, us, rna, usa, ss, schi, neos, sp, leiche",2016-11-02 00:00:00,,2024-10-24,"02.11.16, 06:00",,,Ministerium unterdrueckt Sicherheits-Berichte ueber Flugunfaelle,Geheime Dokumente. Toedliche Abstuerze wurden im Verkehrsressort nicht untersucht oder sogar vertuscht.,Die vier Maenner (38 bis 53 Jahre) waren sofort tot. Sie bekamen nicht viel davon mit als ihr Leben am 30. Maerz 2011 um 10.07 Uhr ausgeloescht wurde. Zu diesem Zeitpunkt zerriss es den Polizeihubschrauber mit fast 250 km/h auf der Wasseroberflaeche des eiskalten Achensees. Allein der Sachschaden betrug elf Millionen Euro. Zwei Jahre spaeter wurde der Endbericht zur Absturzursache vom Chef der Flugpolizei muendlich verkuendet. Demnach gab es zwei Moeglichkeiten: Der Hubschrauber habe Voegel getroffen und sei abgestuerzt. Oder der Pilot wurde durch die Rotoren geblendet und haette deshalb einen epileptischen Anfall erlitten. Letztere Variante glaubt man bis heute in weiten Teilen des Innenministeriums. Offenbar ein Irrglaube.,,,,,734.0,False
kurier,https://kurier.at/politik/inland/terror-familie-eines-todesopfers-klagt-die-republik-auf-schmerzensgeld/401187634,"ns, lockdown, us, usa, ss, schi, familie, sp, karl nehammer",2021-02-14 00:00:00,,2024-10-24,"14.02.21, 05:00",,,Terror: Familie eines Todesopfers klagt die Republik auf Schmerzensgeld,Die Mutter der getoeteten Kunststudentin Vanessa fordert von der Republik ein Schmerzensgeld von ueber 120.000 Euro.,"Vier Menschen wurden von einer Sekunde auf die andere durch den Attentaeter Kujtim F. in den Abendstunden des 2. November 2020 gewaltsam aus dem Leben gerissen. Darunter auch die junge Studentin Vanessa, die neben ihrem Kunststudium kellnerte  so auch am verhaengnisvollen letzten Abend vor dem zweiten Lockdown. Das Attentat hat nicht nur Wien geschockt, sondern die Familie des Opfers schwer traumatisiert, vor allem angesichts der zahlreichen Fehler, die den Behoerden im Vorfeld des Attentats passiert sind. Zusaetzlich zum Schmerz erfuhr die Familie auch eine Ernuechterung  naemlich wie empathielos und unwuerdig die offiziellen Stellen Oesterreichs mit den Hinterbliebenen umgehen.",,,,,688.0,False
kurier,https://kurier.at/chronik/oesterreich/terror-in-wien-die-vielen-loecher-im-staatsschutz/401141466,"terror, rki, politik, ns, oevp, us, usa, ss, sp, leiche",2020-12-29 00:00:00,,2024-10-24,"29.12.20, 05:00",,,Terror in Wien: Die vielen Loecher im Staatsschutz,Die Reform des Verfassungsschutzes muss (und wird) viel weiter gehen als bisher bekannt.,"Als der spaetere Wien-Attentaeter Kujtim F. im Dezember 2019  zehn Monate vor dem Anschlag  den Beamten des Wiener Verfassungsschutzes (LVT) gegenuebersitzt, ist er nervoes und luegt. Er ist gerade erst aus dem Gefaengnis entlassen worden und weigert sich trotz laufender Bewaehrung, gegen Gesinnungsgenossen auszusagen. Schon hier haette man stutzig werden koennen. Doch in den Folgemonaten wird F. alle Schwachstellen des heimischen Staatsschutzes ausnuetzen, wie auch der Zwischenbericht der Untersuchungskommission darlegt. Der KURIER hat sich die wichtigsten Probleme angeschaut und analysiert, wie es zu einer Loesung kommen koennte. Fix ist: Die bisher bekannten Eckpfeiler zur Reform des Staatsschutzes gehen nicht weit genug:",,,,,734.0,False
